version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.213298,0.650634,0.109689,2.211854,0.750463
gpu_cuda,4,1081,1.172985,0.637196,0.111200,2.129144,0.775926
gpu_cuda,4,1081,1.221424,0.701728,0.122398,2.244719,0.708690
gpu_cuda,4,1081,1.165277,0.646728,0.116200,2.124457,0.979565
gpu_cuda,4,1081,1.177933,0.701468,0.125002,2.200708,0.936141
gpu_cuda,4,1081,1.171892,0.649644,0.130523,2.142738,0.839223
gpu_cuda,4,1081,1.242881,0.645581,0.112710,2.190291,0.822659
gpu_cuda,4,1081,1.198506,0.644801,0.112606,2.187218,0.771657
gpu_cuda,4,1081,1.207777,0.647561,0.114012,2.166072,0.832983
gpu_cuda,4,1081,1.209444,0.661207,0.123856,2.203103,0.863199
gpu_cuda,4,1081,1.171005,0.648759,0.112814,2.127113,0.783581
gpu_cuda,4,1081,1.227569,0.640477,0.116356,2.195031,0.857576
gpu_cuda,4,1081,1.175017,0.649488,0.111408,2.128155,0.851626
gpu_cuda,4,1081,1.225955,0.647405,0.111669,2.179353,0.796060
gpu_cuda,4,1081,1.207568,0.632717,0.160783,2.218625,0.765983
gpu_cuda,961,1081,1.566063,4.404749,0.132293,6.310609,0.818309
gpu_cuda,961,1081,1.199912,4.380582,0.133856,5.919249,0.841040
gpu_cuda,961,1081,1.232882,4.464020,0.130574,6.044980,0.815871
gpu_cuda,961,1081,1.133088,4.390374,0.122085,5.847529,0.817779
gpu_cuda,961,1081,1.254913,4.474125,0.127554,6.069303,0.876926
gpu_cuda,961,1081,1.189288,4.471937,0.154169,6.027271,0.949205
gpu_cuda,961,1081,1.236215,4.458291,0.128074,6.023729,0.991820
